40.248788,19.950006
40.248832,19.949992
40.248815,19.950036
40.248725,19.950145
40.248703,19.950197
40.248473,19.9503
40.248396,19.950311
40.248356,19.950301
40.248283,19.950312
40.248256,19.95035
40.248277,19.950391
40.248317,19.950395
40.248534,19.950558
40.248539,19.950674
40.248661,19.950716
40.248654,19.95077
40.248581,19.950814
40.24857,19.950862
40.248705,19.950979
40.248675,19.95101
40.248635,19.951019
40.248429,19.951153
40.248394,19.951138
40.24836,19.95116
40.24832,19.951148
40.248207,19.951187
40.248194,19.951234
40.248168,19.9512
40.248091,19.951204
40.248058,19.951295
40.247975,19.951325
40.247915,19.951272
40.247891,19.95131
40.247817,19.951305
40.247757,19.95136
40.247679,19.951335
40.247608,19.951381
40.247572,19.951386
40.24754,19.951421
40.247545,19.951474
40.247578,19.951514
40.247603,19.951667
40.247531,19.95184
40.247551,19.95239
40.247709,19.952715
40.247675,19.952998
40.247732,19.95342
40.247749,19.953468
40.247745,19.953582
40.247733,19.953637
40.247757,19.95374
40.247749,19.953787
40.247695,19.953857
40.247685,19.953917
40.247567,19.954097
40.247556,19.954216
40.247667,19.95438
40.247682,19.954432
40.247716,19.954474
40.247785,19.954604
40.247816,19.954631
40.247844,19.954661
40.247857,19.954707
40.247863,19.954834
40.248089,19.955268
40.248097,19.95532
40.248142,19.955463
40.248148,19.955517
40.248137,19.955564
40.248116,19.955737
40.24812,19.9558
40.248152,19.955946
40.248174,19.955993
40.248181,19.956049
40.248131,19.956151
40.248131,19.956201
40.248115,19.956244
40.248032,19.956257
40.24796,19.956332
40.247941,19.956487
40.247966,19.956599
40.247844,19.956904
40.247845,19.956952
40.247913,19.95722
40.247913,19.957271
40.247901,19.957332
40.247867,19.957397
40.247947,19.957566
40.247958,19.957674
40.247943,19.957731
40.247918,19.957766
40.247981,19.957837
40.248113,19.957865
40.24815,19.957952
40.248181,19.957991
40.248188,19.958044
40.24827,19.958116
40.248288,19.958162
40.248341,19.958155
40.248454,19.958288
40.248536,19.958309
40.248572,19.95828
40.248733,19.958332
40.24877,19.958335
40.248854,19.95815
40.248892,19.958163
40.248966,19.95814
40.249007,19.958061
40.249188,19.958163
40.249191,19.958239
40.249243,19.958325
40.249284,19.958333
40.249358,19.958297
40.249381,19.958256
40.249451,19.95821
40.2495,19.9583
40.249493,19.958351
40.249519,19.958457
40.24959,19.958482
40.249628,19.958469
40.249664,19.958492
40.249831,19.958438
40.249884,19.958358
40.249868,19.95826
40.249939,19.958316
40.249958,19.958363
40.250389,19.958266
40.250446,19.95841
40.250484,19.958378
40.250617,19.958053
40.250698,19.958071
40.250739,19.958065
40.250769,19.958037
40.250844,19.958049
40.250876,19.958083
40.25088,19.958176
40.250822,19.958278
40.250694,19.958332
40.250671,19.958374
40.250692,19.958425
40.250738,19.958429
40.250771,19.958396
40.250741,19.958598
40.250755,19.958647
40.25083,19.958694
40.250815,19.958744
40.250877,19.958808
40.250917,19.958807
40.25092,19.958706
40.250965,19.958686
40.250986,19.95864
40.251092,19.95861
40.251109,19.958669
40.251109,19.958893
40.251129,19.958997
40.251098,19.959037
40.251094,19.959086
40.251115,19.959129
40.251081,19.959162
40.251144,19.959353
40.251132,19.959404
40.251146,19.959452
40.251139,19.959952
40.251134,19.959999
40.251128,19.960156
40.25114,19.960215
40.251157,19.960259
40.251396,19.960509
40.251371,19.960671
40.251421,19.960824
40.251405,19.960875
40.251338,19.960928
40.251301,19.960928
40.251319,19.960982
40.251318,19.961045
40.251274,19.961265
40.251271,19.961313
40.25128,19.961379
40.251481,19.961667
40.251488,19.961729
40.251463,19.961924
40.251493,19.961965
40.251445,19.96205
40.251577,19.962318
40.251586,19.962377
40.251652,19.962688
40.251752,19.962801
40.251782,19.9629
40.251771,19.962953
40.251705,19.962959
40.251672,19.962984
40.251667,19.963049
40.251676,19.96311
40.25183,19.963667
40.251995,19.963864
40.252017,19.963911
40.252032,19.96397
40.252038,19.96408
40.252025,19.964135
40.25198,19.964244
40.25187,19.964331
40.251903,19.964429
40.251852,19.964504
40.251848,19.964553
40.251811,19.964552
40.251749,19.964633
40.251739,19.964734
40.251782,19.964768
40.2518,19.964828
40.251755,19.964921
40.251771,19.965031
40.251704,19.965157
40.251778,19.965468
40.251772,19.965522
40.251699,19.965594
40.251691,19.965642
40.251767,19.96574
