40.198295,19.862194
40.198081,19.862298
40.198013,19.862329
40.198058,19.862345
40.19805,19.862529
40.19802,19.86256
40.198043,19.862487
40.198018,19.86245
40.19798,19.862438
40.197948,19.862462
40.197914,19.862485
40.197904,19.862642
40.197994,19.863162
40.198051,19.863249
40.198091,19.863291
40.19824,19.863485
40.198264,19.863532
40.199026,19.865101
40.199042,19.865152
40.199046,19.865249
40.199034,19.8653
40.199032,19.865408
40.199039,19.865455
40.199024,19.865498
40.199032,19.865595
40.199058,19.865654
40.19907,19.865703
40.19907,19.865907
40.198975,19.866021
40.198869,19.86637
40.198859,19.866496
40.198853,19.866554
40.19883,19.866592
40.198828,19.866772
40.198812,19.866816
40.198789,19.866854
40.198703,19.866913
40.198727,19.867022
40.198682,19.867107
40.198649,19.867144
40.198304,19.867353
40.198274,19.867384
40.198191,19.867408
40.198151,19.867498
40.198175,19.867597
40.198139,19.867626
40.198122,19.867671
40.197988,19.867848
40.197982,19.867896
40.197919,19.868081
40.197916,19.868136
40.197876,19.868284
40.19788,19.868344
40.197836,19.868898
40.197837,19.868957
40.198029,19.869385
40.198057,19.869418
40.198212,19.869618
40.198242,19.869706
40.198283,19.869731
40.198299,19.869778
40.198663,19.870122
40.198688,19.870161
40.198753,19.870298
40.198765,19.870353
40.198938,19.870566
40.198967,19.87061
40.199005,19.870637
40.199109,19.870799
40.199138,19.87083
40.199225,19.870935
40.199252,19.870978
40.199251,19.871027
40.19929,19.871125
40.199248,19.871223
40.19925,19.871379
40.199249,19.871372
40.199262,19.871434
40.199236,19.871709
40.199219,19.871754
40.199217,19.871809
40.199223,19.87187
40.199274,19.872263
40.199272,19.872315
40.19926,19.87237
40.199319,19.872582
40.199319,19.872633
40.199284,19.872724
40.1993,19.872766
40.199287,19.872815
40.199346,19.87296
40.199349,19.87301
40.199301,19.873148
40.199319,19.873246
40.199195,19.873315
40.199217,19.873352
40.19925,19.873581
40.199255,19.873629
40.19925,19.873683
40.199277,19.873832
40.199319,19.873872
40.199366,19.874074
40.199384,19.874119
40.199443,19.874384
40.19944,19.874438
40.199581,19.874851
40.199582,19.874958
40.199595,19.875023
40.19959,19.875108
40.1996,19.875169
40.199573,19.875339
40.199593,19.875831
40.199575,19.875876
40.199561,19.875977
40.199551,19.876026
40.199533,19.876346
40.199525,19.876393
40.199516,19.876443
40.199507,19.87649
40.199492,19.876534
40.199459,19.876558
40.199345,19.876786
40.199339,19.876851
40.199258,19.877005
40.199245,19.87705
40.199232,19.87721
40.199218,19.877254
40.199214,19.877311
40.199104,19.877536
40.19904,19.877598
40.199032,19.877646
40.198985,19.877737
40.198961,19.877756
40.198896,19.87784
40.198838,19.877996
40.19839,19.878508
40.198278,19.878858
40.198248,19.878905
40.198233,19.878952
40.198166,19.879012
40.198061,19.879195
40.198038,19.879232
40.198006,19.879258
40.197898,19.879413
40.197882,19.879459
40.197782,19.879569
40.197745,19.879596
40.197697,19.879691
40.197663,19.879721
40.197401,19.87992
40.197325,19.879927
40.197287,19.879907
40.197208,19.879873
40.197167,19.879879
40.197145,19.879923
40.196853,19.879987
40.196803,19.879979
40.19672,19.879978
40.196628,19.880008
40.196551,19.879998
40.196521,19.879964
40.196429,19.880041
40.196379,19.880084
40.196339,19.880113
40.19623,19.880183
40.196113,19.880408
40.196078,19.88051
40.195876,19.880599
40.195844,19.880632
40.19562,19.881113
40.195602,19.881169
40.195579,19.881279
40.195577,19.881333
40.195546,19.881552
40.195524,19.88161
40.195511,19.881771
40.195516,19.881825
40.19555,19.881982
40.195547,19.882145
40.195536,19.882202
40.195478,19.882458
40.195466,19.882518
40.195483,19.882875
40.195485,19.882938
40.19548,19.882994
40.19546,19.883103
40.195462,19.883222
40.195472,19.883277
40.195655,19.883756
40.195667,19.883812
40.195663,19.883859
40.195631,19.883897
40.195611,19.884003
40.195618,19.884118
40.195628,19.88417
40.195641,19.884343
40.195627,19.884402
40.195596,19.8845
40.195645,19.884561
40.195608,19.884585
40.195471,19.884968
40.195451,19.885013
40.195441,19.88507
40.195334,19.885247
40.195309,19.885458
40.195301,19.885511
40.195232,19.885639
40.19523,19.885707
40.195195,19.885867
40.195191,19.885922
40.19514,19.88606
40.195155,19.88613
40.195126,19.886177
40.195034,19.886425
40.195014,19.886531
40.194985,19.886566
40.194509,19.887357
40.194429,19.887405
40.194386,19.887487
40.194351,19.88752
40.19432,19.887549
40.194326,19.887696
40.194217,19.887783
40.19415,19.88799
40.194033,19.888129
40.194039,19.888178
40.19399,19.888265
40.193962,19.8883
40.193724,19.888584
40.19369,19.888674
40.193581,19.888758
40.193533,19.888919
40.193504,19.888953
40.193485,19.889111
40.193435,19.889182
40.193442,19.889232
40.193438,19.889402
40.193397,19.889494
40.193396,19.889692
40.19339,19.889744
40.193303,19.889997
40.193313,19.890047
40.193323,19.890152
40.193355,19.890127
40.193534,19.890284
40.193575,19.890299
40.193639,19.890248
40.193675,19.890262
40.193671,19.890319
40.193704,19.890413
40.193777,19.890492
40.193799,19.89055
40.193871,19.890612
40.193913,19.890614
40.193978,19.890676
40.194018,19.890676
40.194133,19.890832
40.194176,19.890848
40.19436,19.890783
40.19443,19.890714
40.194318,19.890652
40.194255,19.890712
40.19411,19.8906
40.194116,19.890526
40.194218,19.890266
40.194198,19.890119
40.1942,19.890071
40.194084,19.889842
40.194083,19.889791
40.19409,19.889728
40.194157,19.889578
40.194172,19.889284
40.194259,19.889143
40.194287,19.889049
40.19439,19.88901
40.19446,19.888957
40.194613,19.888739
40.194633,19.888684
40.194713,19.8886
40.194836,19.888403
40.195087,19.888368
40.195096,19.888318
40.195202,19.888228
40.195239,19.888234
40.195354,19.888195
40.195386,19.888171
40.195434,19.888078
40.196518,19.887449
40.1966,19.887321
40.196608,19.887268
40.196632,19.887221
40.196828,19.887237
40.196833,19.887286
40.196815,19.887331
40.196763,19.887524
40.196774,19.887626
40.196754,19.887673
40.196748,19.887889
40.196788,19.888092
40.196821,19.888124
40.196872,19.888199
40.196893,19.888253
40.196917,19.888355
40.196927,19.888404
40.196911,19.888524
40.196789,19.888717
40.196701,19.888762
40.196447,19.888835
40.196417,19.88888
40.196424,19.888938
40.196547,19.889115
40.196582,19.889135
40.196687,19.889207
40.196724,19.889206
40.196883,19.889179
40.196925,19.889162
40.197002,19.889177
40.197037,19.889213
40.197058,19.889253
40.197074,19.889297
40.19708,19.889407
40.197071,19.88947
40.197064,19.889643
40.197076,19.889693
40.197113,19.889739
40.197198,19.889769
40.197439,19.889677
40.197473,19.889637
40.197481,19.889575
40.197447,19.889441
40.197471,19.889264
40.197536,19.889127
40.197621,19.889084
40.197652,19.889116
40.197684,19.889317
40.197713,19.889411
40.197744,19.889442
40.197941,19.889721
40.198003,19.889862
40.198037,19.889905
40.198081,19.890062
40.198126,19.890095
40.198161,19.890079
40.19819,19.890036
40.198216,19.889926
40.198241,19.889878
40.198258,19.889658
40.198283,19.889602
40.198397,19.889524
40.198506,19.889558
40.198547,19.889584
40.198729,19.889584
40.198773,19.889604
40.198855,19.889607
40.19889,19.889626
40.19892,19.889655
40.199019,19.889773
40.199055,19.889792
40.199138,19.889794
40.199171,19.889765
40.199393,19.889633
40.199433,19.88963
40.199492,19.889686
40.199528,19.889712
40.199603,19.889753
40.199695,19.889944
40.1997,19.890007
40.199736,19.890099
40.199763,19.89015
40.200047,19.890443
40.200268,19.890549
40.200384,19.890486
40.200432,19.890499
40.200577,19.89041
40.200609,19.890377
40.200777,19.890319
40.200987,19.890318
40.201024,19.890327
40.201057,19.890349
40.201138,19.890354
40.20118,19.890341
40.201365,19.890188
40.201658,19.89018
40.20179,19.890237
40.201883,19.890224
40.201961,19.890178
40.202001,19.890197
40.202075,19.890181
40.202399,19.890334
40.20254,19.890451
