40.237256,19.901501
40.237324,19.901493
40.237391,19.901576
40.237365,19.901617
40.237332,19.901638
40.237356,19.901595
40.23733,19.90154
40.237233,19.901695
40.23717,19.901699
40.237196,19.901776
40.237161,19.901802
40.237122,19.901766
40.237089,19.901787
40.236947,19.901731
40.236846,19.901579
40.236747,19.901552
40.236718,19.901582
40.236715,19.901637
40.236801,19.901928
40.236756,19.902012
40.236778,19.902061
40.236769,19.902112
40.23673,19.902122
40.236705,19.902224
40.236734,19.902273
40.2367,19.902419
40.236572,19.90261
40.236536,19.902594
40.236518,19.902547
40.236447,19.902502
40.236435,19.902448
40.236352,19.902405
40.236208,19.902483
40.236129,19.902456
40.236157,19.902423
40.236143,19.902373
40.23606,19.902391
40.236039,19.902439
40.235941,19.902295
40.235888,19.902311
40.235849,19.902355
40.235765,19.902303
40.235769,19.902188
40.235632,19.902333
40.235628,19.902279
40.235547,19.902226
40.2355,19.90223
40.235563,19.901976
40.235676,19.901826
40.235683,19.901496
40.23577,19.901312
40.235691,19.900917
40.235684,19.900871
40.235646,19.900602
40.235647,19.900548
40.235616,19.900431
40.235627,19.900361
40.235808,19.899842
40.235801,19.899341
40.235825,19.899289
40.235858,19.899262
40.236024,19.898878
40.2362,19.897174
40.236521,19.896486
